Contractor,Contract_Number,Effective_Date,Contract Line Item Number (CLIN),UNSPSC Code (Version 11),Manufacturer_Part_Number,Manufacturer,SKUNum_ItemNum,Item_Name,Item_Description,Unit_of_Measure,Quantity_in_Unit_of_Measure,List_Price_MSRP,Contract_Unit_Price,Contract_Discount,Front_End_Category,Category,Sub_Category,defaultImageId,NewImageName,AmazonProductID,AmazonNumOfStars,IS DUPLICATE,popular
TIG,1-13-70-05,10/24/2016,202,81110000,318-2885,DELL,318-2885,Dell USB Monitor Soundbar AC511,Dell USB Monitor Soundbar AC511,EACH,1,$34.99 ,$24.14 ,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,13131,105,B00DEJXRAE,0,,FALSE
TIG,1-13-70-05,10/24/2016,203,81110000,332-1235,DELL,332-1235,Dell MSA14 Single Monitor Arm Stand,Dell MSA14 Single Monitor Arm Stand,EACH,1,$129.99 ,$89.69 ,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,13131,107,B00C6CMZVC,0,,FALSE
TIG,1-13-70-05,10/24/2016,205,81110000,855-BBBN,DELL,855-BBBN,Dell MDA17 Dual Monitor Stand,Dell MDA17 Dual Monitor Stand,EACH,1,$249.99 ,$172.50 ,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,13131,105,B00DXYRKLW,0,,FALSE
TIG,1-13-70-05,10/24/2016,304,81110000,LCD-EEEW-27-01,VIEWSONIC,LCD-EEEW-27-01,VIEWSONIC Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,$72.00 ,$49.68 ,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades,13131,103,B00GAJREY0,0,,FALSE
TIG,1-13-70-05,10/24/2016,305,81110000,LCD-EEEW-27-02,VIEWSONIC,LCD-EEEW-27-02,VIEWSONIC Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,$121.00 ,$83.49 ,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades,13131,108,B00GAJREY0,0,,FALSE
TIG,1-13-70-05,10/24/2016,105b,43211900,VG2847SMH,VIEWSONIC,VG2847SMH,"VIEWSONIC 28"" Widescreen Monitor","28"" Widescreen Monitor",EACH,1,$552.00 ,$375.36 ,0.32,Accessories,CONFIGURATION (HARDWARE),"28 inch Widescreen
MONITOR",13131,103,B00SZ4GJIU,0,,FALSE
TIG,1-13-70-05,10/24/2016,302b,81110000,810-6398,DELL,810-6398,DELL Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,$100.00 ,$69.00 ,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades for 30 inch monitors,13131,107,N/A,0,,FALSE
TIG,1-13-70-05,10/24/2016,303b,81110000,810-6399,DELL,810-6399,DELL Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,$150.00 ,$103.50 ,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades for 30 inch monitors,13131,103,N/A,0,,FALSE
TIG,1-13-70-05,10/24/2016,306,81110000,806-2756,DELL,806-2756,DELL Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,$19.00 ,$13.11 ,0.31,Services,SERVICE OPTIONS UPGRADES,"P1917s, P2217,
P2417H Service Options Upgrades",13131,103,N/A,0,,FALSE
TIG,1-13-70-05,10/24/2016,307,81110000,806-2757,DELL,806-2757,DELL Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,$29.00 ,$20.01 ,0.31,Services,SERVICE OPTIONS UPGRADES,"P1917s, P2217,
P2417H Service Options Upgrades",13131,109,N/A,0,,FALSE
TIG,1-13-70-05,10/24/2016,200a,43211900,A3793590,DELL,A3793590,"DELL Display cable - DVI-D M to DVI-D M - 6.6 ft ( included in the 22"" widescreen monitor)","MS - Display cable - DVI-D M - DVI-D M - 6.6 ft ( included in the 22"" widescreen monitor)",EACH,1,$12.99 ,$8.96 ,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,13131,103,N/A,0,Duplicate,FALSE
TIG,1-13-70-05,10/24/2016,201b,43211900,A7639742,DELL,A7639742,DELL 6FT C2G DISPLAYPORT CABLE M/M BLK,6FT C2G DISPLAYPORT CABLE M/M BLK,EACH,1,$15.99 ,$11.04 ,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-05,10/24/2016,204,81110000,332-1236,DELL,332-1236,Dell MDS14 Dual Monitor Stand,Dell MDS14 Dual Monitor Stand,EACH,1,$169.99 ,$117.29 ,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-05,10/24/2016,300a,81110000,"983-7873, 986-4872",DELL,"983-7873, 986-4872",DELL Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,$39.00 ,$26.91 ,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades,13131,106,N/A,0,Duplicate,FALSE
TIG,1-13-70-05,10/24/2016,301a,81110000,983-1324,DELL,983-1324,DELL Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,$49.00 ,$33.81 ,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades,13131,106,N/A,0,Duplicate,FALSE
TIG,1-13-70-05,10/24/2016,101b,43211900,858-BBCU,DELL,858-BBCU,"DELL P2016 19.5"" WideScreen Monitor","P2016 19.5"" WideScreen Monitor",EACH,1,$189.99 ,$129.20 ,0.32,Accessories,CONFIGURATION (HARDWARE),19 inch WideScreen MONITOR,13131,107,N/A,0,Duplicate,FALSE
TIG,1-13-70-05,10/24/2016,102a,43211900,TD2220,VIEWSONIC,TD2220,"VIEWSONIC 22"" Touchscreen Monitor","22"" Touchscreen Monitor",EACH,1,$445.00 ,$302.60 ,0.32,Accessories,CONFIGURATION (HARDWARE),"22 inch Touchscreen
MONITOR",13131,101,N/A,0,Duplicate,FALSE
TIG,1-13-70-02B,11/4/2016,300e,43211500,210-AFQD,DELL,210-AFQD,Dell Latitude E7470,"Ultralight - Dell Latitude E7470 - i5-6200U, 2.3GHz, 4GB DDR4- 2133MHz 1DIMM, Windows 10 Pro 64-bit  (Windows 7 Compatible), 128GB SATA III Solid State HD, Intel Integrated Graphics Card, 14"" HD Widescreen Integrated Wireless, Bluetooth, 4-Cell Battery, 3-Year NDB Onsite Warranty",EACH,1,"$1,920.23 ",$864.10 ,0.55,Laptops,Ultralight Laptop Configuration,Ultralight Laptop Config,13131,106,B01MUWZRSW,0,,FALSE
TIG,1-13-70-02B,11/4/2016,300d,43211500,210-AFTT,DELL,210-AFTT,Dell Latitude E7270,"Ultralight - Dell Latitude E7270 - i5-6200U, 2.3GHz, 4GB DDR4- 2133MHz 1DIMM, Windows 10 Pro 64-bit (Windows 7 Compatible), 128GB SATA III Solid State HD, Intel Integrated Graphics Card, 12.5"" HD Widescreen Integrated Wireless, Bluetooth, 4-Cell Battery, 3-Year NDB Onsite Warranty",EACH,1,"$1,947.80 ",$876.51 ,0.55,Laptops,Ultralight Laptop Configuration,Ultralight Laptop Config,13131,101,B01I2BM1GO,0,,FALSE
TIG,1-13-70-02B,11/4/2016,100d,43211500,210-AFTZ,DELL,210-AFTZ,Dell Latitude E5470,"Standard - Dell Latitude E5470 - i5-6200U, 2.3GHz, 4GB DDR4- 2133MHz 1DIMM, Windows 10 Pro 64-bit (Windows 7 Compatible), 500GB SATA II 7200RPM, Intel Integrated Graphics Card, 14.0"" HD Widescreen, Integrated Wireless, Bluetooth,  4-Cell Battery, 3 -Year NBD Onsite Warranty",EACH,1,"$1,624.09 ",$730.84 ,0.55,Laptops,Standard Laptop Configuration,Standard Laptop Config,13131,107,B01BVXCURU,0,,FALSE
TIG,1-13-70-02B,11/4/2016,200d,43211500,210-AFTZP,DELL,210-AFTZP,Dell Latitude E5470,"Power - Dell Latitude E5470 - i5-6200U, 2.3GHz, 8GB DDR4- 2133MHz 2DIMM, Windows 10 Pro 64-bit (Windows 7 Compatible), 500GB SATA II 7200RPM, Intel Integrated Graphics Card, 14.0"" HD Widescreen, Integrated Wireless, Bluetooth,  4-Cell Battery, 3 -Year NBD Onsite Warranty",EACH,1,"$1,699.09 ",$764.59 ,0.55,Laptops,Power Laptop Configuration,Power Laptop Config,13131,102,B01LWPHFGC,0,,FALSE
TIG,1-13-70-02B,11/4/2016,100e,43211500,210-AFUD,DELL,210-AFUD,Dell Latitude E5570,"Standard - Dell Latitude E5570 - i5-6300U, 2.4GHz, 4GB DDR4- 2133MHz 1DIMM, Windows 10 Pro 64-bit (Windows 7 Compatible), 500GB SATA II 7200RPM, Intel Integrated Graphics Card, 15.6"" HD Widescreen, Integrated Wireless, Bluetooth,  4-Cell Battery, 3 -Year NBD Onsite Warranty",EACH,1,"$1,664.09 ",$748.84 ,0.55,Laptops,Standard Laptop Configuration,Standard Laptop Config,13131,109,B01N6ZD6K0,0,,FALSE
TIG,1-13-70-02B,11/4/2016,400d,43211500,210-AFXM,DELL,210-AFXM,Dell Mobile Precision 7510,"Mobile Workstation - Dell Mobile Precision 7510 - i7-6820HQ 2.7GHz Quad Core, 16GB DDR4 2133MHz 2DIMMS, Windows 10 Pro 64-bit (Windows 7 Compatible), 500GB SATA II 7200RPM, AMD FirePro™ W5170M w/2GB GDDR5, 15.6"" HD Widescreen, Integrated Wireless, Bluetooth. 6-cell battery. 3-Year NBD Onsite Warranty",EACH,1,"$2,230.06 ","$1,003.53 ",0.55,Desktop,Mobile Workstation Configuration-,Mobile Workstation Config,13131,107,B01H076MAM,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1026,43211500,330-9456,DELL,330-9456,USB optical mouse,Add USB optical mouse,EACH,1,$19.99 ,$12.99 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades All Laptops,13131,106,B003UQQO4W,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1033a,43211500,331-6304,DELL,331-6304,"Docking Station with A/C adapter, supports laptop recharging","Docking Station with A/C adapter, supports laptop recharging",EACH,1,$219.99 ,$142.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,105,B00N9AHLBE,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1044b,43211500,331-6307,DELL,331-6307,Dell E-Port Replicator Docking Station with USB 3.0,Dell E-Port Replicator Docking Station with USB 3.0,EACH,1,$169.00 ,$109.85 ,0.35,Accessories,Options/Upgrades,"Options/Upgrades Standard, Power and Ultralight Laptop",13131,108,B00N9AHLBE,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1071a,43211500,331-9053,DELL,331-9053,DELL AC Adapter,DELL AC Adapter,EACH,1,$139.99 ,$90.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,103,B01BD2JXRY,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1027a,43211500,331-9653,DELL,331-9653,USB keyboard,Add USB keyboard,EACH,1,$29.99 ,$19.49 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades All Laptops,13131,108,B00APNV312,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1075,43211500,332-2270,DELL,332-2270,Dell Adapter Mini Displayport to VGA,Dell Adapter Mini Displayport to VGA,EACH,1,$34.99 ,$22.74 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,105,B00GK5Z1E4,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1108,43211500,338-BHRI,DELL,338-BHRI,Smart card Thunderbolt,Smart card Thunderbolt,EACH,1,$42.86 ,$27.86 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,110,B01C8PHWQY,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1098,43211500,379-BCFX,DELL,379-BCFX,"Intel® Core™ i5-6300U (Dual Core, 2.4GHz, 3M cache, 15W)","Intel® Core™ i5-6300U (Dual Core, 2.4GHz, 3M cache, 15W)",EACH,1,$220.00 ,$143.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,105,B004OXOGBI,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1012c,43211500,346-BBPV,DELL,346-BBPV,Fingerprint Reader/Smartcard Reader,Fingerprint Reader/Smartcard Reader,EACH,1,$30.00 ,$19.50 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,102,B0177O5XNA,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1074a,43211500,346-BBRJ,DELL,346-BBRJ,Dual Pointing palmrest With Smart Card and Fingerprint Reader,Dual Pointing palmrest With Smart Card and Fingerprint Reader,EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,109,B00WIP2T6S,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1094,43211500,346-BBUY,DELL,346-BBUY,"Smart Card, Contactless Smart Card and Fingerprint Reader for 82 Key, Dual Point Keyboard","Smart Card, Contactless Smart Card and Fingerprint Reader for 82 Key, Dual Point Keyboard",EACH,1,$30.00 ,$19.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,109,B004KKOQ3I,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1056b,43211500,"365-0521, 374-4751",DELL,"365-0521, 374-4751",Kensington Combination Lock,Kensington Combination Lock,EACH,1,$39.85 ,$25.90 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,103,B005J7Y99W,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1018b,43211500,370-ACEB,DELL,370-ACEB,"16GB (Total 32.0GB), DDR4-2133MHz SDRAM, 4 DIMMS","Add 16GB (Total 32.0GB), DDR4-2133MHz SDRAM, 4 DIMMS",EACH,1,$588.57 ,$382.57 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,103,B013GZ5PD2,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1022a,43211500,370-ACDF,DELL,370-ACDF,"8GB (16GB Total), DDR4,2133MHZ","Add 8GB (16GB Total), DDR4,2133MHZ",EACH,1,$330.00 ,$214.50 ,0.35,Components,Options/Upgrades,Options/Upgrades Power Laptop,13131,110,B00MMLUYVU,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1106,43211500,370-ACSV,DELL,370-ACSV,"32GB (2x16GB) 2133MHz DDR4 SDRAM, Non-ECC","32GB (2x16GB) 2133MHz DDR4 SDRAM, Non-ECC",EACH,1,$588.57 ,$382.57 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,104,B00TP5QYRE,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1009c,43211500,"379-BCFY, 391-BCDQ",DELL,"379-BCFY, 391-BCDQ","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W) vPro","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W) vPro",EACH,1,$500.00 ,$325.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Power Laptop,13131,107,B0136JONG8,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1017c,43211500,338-BIFC,DELL,338-BIFC,"Intel® Core™ i7-6920HQ (Quad Core 2.90GHz, 3.80GHz Turbo, 8MB 45W, w/Intel HD Graphics 530)","Intel® Core™ i7-6920HQ (Quad Core 2.90GHz, 3.80GHz Turbo, 8MB 45W, w/Intel HD Graphics 530)",EACH,1,$741.43 ,$481.93 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,103,B01FJLA8NI,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1090,43211500,379-BCGD,DELL,379-BCGD,"I7-6820HQ Intel® Core™ i7-6820HQ (Quad Core, 2.7GHz, 8M cache,","I7-6820HQ Intel® Core™ i7-6820HQ (Quad Core, 2.7GHz, 8M cache,",EACH,1,$460.00 ,$299.00 ,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,13131,105,B01FJLAITC,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1014b,43211500,"319-BBDT, 320-BBQV, 391- BCFG",DELL,"319-BBDT, 320-BBQV, 391- BCFG",Integrated Microphone,Add Integrated Microphone,EACH,1,$212.86 ,$138.36 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,103,B00UZY2YQE,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1023b,43211500,391-BCFM,DELL,391-BCFM,Integrated Webcam,Add Integrated Webcam,EACH,1,$30.00 ,$19.50 ,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,109,B008ZVRAQS,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1059b,43211500,391-BCDN,DELL,391-BCDN,"14"" Touch FHD LCD with camera, WWAN","14"" Touch FHD LCD with camera, WWAN",EACH,1,$280.00 ,$182.00 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,104,B01N79L60C,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1060b,43211500,"391-BCEV, 451-BBPK",DELL,"391-BCEV, 451-BBPK","12.5” FHD Touch with Corning® Gorilla® Glass NBT (1920 x 10800) LCD with camera, WIGI","12.5” FHD Touch with Corning® Gorilla® Glass NBT (1920 x 10800) LCD with camera, WIGI",EACH,1,$379.00 ,$246.35 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,101,B017XPPB3K,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1063a,43211500,391-BCDH,DELL,391-BCDH,"15"" Touch FHD LCD with Camera, WIGI","15"" Touch FHD LCD with Camera, WIGI",EACH,1,$280.00 ,$182.00 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,105,B01M161UFE,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1064a,43211500,391-BCFN,DELL,391-BCFN,"14"" Touch FHD LCD with Camera, WIGI","14"" Touch FHD LCD with Camera, WIGI",EACH,1,$480.00 ,$312.00 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,103,B01MFBI37V,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1088,43211500,391-BCDL,DELL,391-BCDL,"15.6"" FHD (1920 x 1080) Anti Glare LCD, Camera and Microphone, WWAN Capable","15.6"" FHD (1920 x 1080) Anti Glare LCD, Camera and Microphone, WWAN Capable",EACH,1,$110.00 ,$71.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,105,B01N0K3246,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1092,43211500,391-BCFO,DELL,391-BCFO,"14.0” FHD (1920 x 1080) Anti Glare LCD, Camera and Mic, WLAN/WWAN Capable","14.0” FHD (1920 x 1080) Anti Glare LCD, Camera and Mic, WLAN/WWAN Capable",EACH,1,$110.00 ,$71.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,101,B01FT82PDM,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1097,43211500,391-BCFB,DELL,391-BCFB,"12.5” FHD (1920 x 1080) Anti Glare LCD with Camera and mic, WLAN","12.5” FHD (1920 x 1080) Anti Glare LCD with Camera and mic, WLAN",EACH,1,$110.00 ,$71.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,107,B01MRIXMZX,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1105,43211500,"319-BBDS, 320-BBQV, 391 BCFF",DELL,"319-BBDS, 320-BBQV, 391 BCFF","15.6"" UltraSharp™ FHD IPS (1920x1080) Wide View Anti-Glare LED-b","15.6"" UltraSharp™ FHD IPS (1920x1080) Wide View Anti-Glare LED-b",EACH,1,$270.00 ,$175.50 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,102,B000HR74JG,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1078a,43211500,400-AHHX,DELL,400-AHHX,128GB SSD,128GB SSD,EACH,1,$180.00 ,$117.00 ,0.35,Components,Options/Upgrades,Standard and Power Laptops,13131,106,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1109,43211500,401-AAPS,DELL,401-AAPS,Secondary drive 1TB 2.5 inch 7200 rpm SATA Hard Drive,Secondary drive 1TB 2.5 inch 7200 rpm SATA Hard Drive,EACH,1,$198.57 ,$129.07 ,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,104,B00OBRFFAS,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1085,43211500,450-AAYU,DELL,450-AAYU,90 Watt AC Adaptor,90 Watt AC Adaptor,EACH,1,$5.00 ,$3.25 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,109,B003AOTEJ6,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1077,43211500,451-BBKV,DELL,451-BBKV,Dell Portable Power Companion (18000mAh),Dell Portable Power Companion (18000mAh),EACH,1,$139.99 ,$90.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,101,B00PC9HG0Q,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1005b,43211500,451-BBUV,DELL,451-BBUV,6 Cell (91 Whr) Long Life Cycle Lithium Polymer battery,6 Cell (91 Whr) Long Life Cycle Lithium Polymer battery,EACH,1,$212.86 ,$138.36 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,13131,108,B004FL92RM,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1083,43211500,[452-BBLQ],DELL,[452-BBLQ],"E-Port Plus, dock adds dual digital display and legacy port support, USB 3.0","E-Port Plus, dock adds dual digital display and legacy port support, USB 3.0",EACH,1,$219.00 ,$142.35 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,13131,105,B00370D4S0,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1070,43211500,460-BBNE,DELL,460-BBNE,DELL Premier Backpack,DELL Premier Backpack,EACH,1,$99.99 ,$64.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,101,B00O23J7LO,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1054c,43211500,460-BBRC,DELL,460-BBRC,Dell Professional Topload Carrying Case - 14”,Dell Professional Topload Carrying Case - 14”,EACH,1,$59.99 ,$38.99 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,105,B00M1C38IQ,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1034a,43211500,469-4546,DELL,469-4546,Dell 90-Watt Auto-Air DC Adapter for Select Dell Systems(Car Charger),Dell 90-Watt Auto-Air DC Adapter for Select Dell Systems(Car Charger),EACH,1,$99.99 ,$64.99 ,0.35,Accessories,Options/Upgrades,"Options/Upgrades Standard, Power and Ultralight Laptop",13131,108,B01B14A8Z0,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1084,43211500,338-BHOZ,DELL,338-BHOZ,"AMD Radeon™ R7 M370, for I7-6820H No Type C (Vpro Capable)","AMD Radeon™ R7 M370, for I7-6820H No Type C (Vpro Capable)",EACH,1,$129.00 ,$83.85 ,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,13131,109,B00ZGF11YS,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1089,43211500,338-BHLO,DELL,338-BHLO,"AMD Radeon™ R7 M360, for I7-6600U","AMD Radeon™ R7 M360, for I7-6600U",EACH,1,$129.00 ,$83.85 ,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,13131,108,B00ZCBEO2C,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1096,43211500,492-BBFM,DELL,492-BBFM,Dell Adapter - Mini DisplayPort to VGA,Dell Adapter - Mini DisplayPort to VGA,EACH,1,$37.49 ,$24.37 ,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,13131,106,B005QAL2KG,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1035a,43211500,570-AALK,DELL,570-AALK,Dell Wireless Mouse-WM126 - Black,Dell Wireless Mouse-WM126 - Black,EACH,1,$19.99 ,$12.99 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades All Laptops,13131,109,B01B96M16E,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1062a,43211500,580-ACKL,DELL,580-ACKL,Backlit Keyboard,Backlit Keyboard,EACH,1,$50.00 ,$32.50 ,0.35,Peripherals,Options/Upgrades,Options/Upgrades Standard Laptop,13131,109,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1051b,43211500,A1475677,DELL,A1475677,Targus 16-inch Corporate Traveler Vertical Rolling Laptop Case,Targus 16-inch Corporate Traveler Vertical Rolling Laptop Case,EACH,1,$52.99 ,$34.44 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,109,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,1052a,43211500,A5468037,DELL,A5468037,LOGITECH WIRELESS HEADSET H600,LOGITECH WIRELESS HEADSET H600,EACH,1,$69.99 ,$45.49 ,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,13131,109,B005GTO07O,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3005,81110000,TIG-EMG-NBK,TIG,TIG-EMG-NBK,Emergency Services ( 4 hour response),Emergency Services ( 4 hour response),EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,106,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3007,81110000,TIG-INS-NBK,TIG,TIG-INS-NBK,Installation Services,Installation Services,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,110,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,3008,81110000,TIG-SWC-NBK,TIG,TIG-SWC-NBK,Self-Warranty Certification,Self-Warranty Certification,EACH,1,$,$,0.23,Services,Value Added Services,Value Added Services All Laptops,13131,106,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2000b,81110000,"997-1022,997-1024, 935-
8283",DELL,"997-1022,997-1024, 935-
8283",4 Year Basic Hardware Service with 4 Year NBD Onsite Service,4 Year Basic Hardware Service with 4 Year NBD Onsite Service,EACH,1,$577.66 ,$398.59 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Mobile Workstation,13131,109,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2001b,81110000,"997-1022,997-1025, 933-
9854",DELL,"997-1022,997-1025, 933-
9854",5 Year Basic Hardware Service with 5 Year NBD Onsite Service,5 Year Basic Hardware Service with 5 Year NBD Onsite Service,EACH,1,$823.23 ,$568.03 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Mobile Workstation,13131,105,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2002b,81110000,"997-8317, 997-8328, 997-
8334, 935-8283",DELL,"997-8317, 997-8328, 997-
8334, 935-8283",4 Year Basic Hardware Service with NBD Onsite Service,4 Year Basic Hardware Service with NBD Onsite Service,EACH,1,$475.66 ,$328.21 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Power Laptop,13131,103,N/A,0,,FALSE
TIG,1-13-70-02B,11/4/2016,2003b,81110000,"997-8317, 997-8328, 997-
8335,933-9854",DELL,"997-8317, 997-8328, 997-
8335,933-9854",5 Year Basic Hardware Service with  NBD Onsite Service,5 Year Basic Hardware Service with  NBD Onsite Service,EACH,1,$588.23 ,$405.88 ,0.31,Services,Service Options/Upgrades,Service Options/Upgrades Power Laptop,13131,109,N/A,0,,FALSE
